Team within selected timeframe,League Name,Season,defense,possession,creativity,progression,crossing,explosive,attacking,setpiece,gkbuildup,excitement,Cluster,x,y,Distance to KIF 25-26
Seoul E-Land - K League 2 2025,K League 2,2025,-0.454198573,1.206550299,0.005507188,-0.264714095,-0.254877737,-0.902728471,0.228944275,-0.890383504,1.000886192,-0.098521563,86,10.713621,64.28415,6.845756893
Seoul E-Land - K League 2 2026,K League 2,2026,-0.561956113,1.239502311,0.195295357,-0.74203291,0.003250826,-0.848854162,0.437381298,-0.431901543,0.252920237,-0.146158095,86,13.408476,44.066097,17.48807604
Seoul Jungnang - K4 League 2022,K4 League,2022,0.305914829,-0.878196693,-0.156850963,-0.472837188,-1.116167074,1.063967238,-0.580772377,0.325148542,-1.471167141,-0.280619839,148,-64.65823,-36.805866,127.4717366
Seoul Jungnang - K4 League 2023,K4 League,2023,-0.301397024,-0.217073353,-0.29471978,0.370796155,-1.317693433,1.01188543,-0.253104452,-0.675199336,-1.103167212,-0.212885809,29,-23.720459,-14.903031,86.24752201
Seoul Jungnang - K4 League 2024,K4 League,2024,-0.521620393,1.03846616,0.092993278,0.114840373,0.284828648,-0.120526272,0.232925566,-0.125223235,0.526338832,-0.124387403,7,20.430992,43.98292,17.60423468
Seoul Jungnang - K4 League 2025,K4 League,2025,-1.127604336,0.379111487,-0.762344966,-0.543663922,-1.102694911,-0.772991706,-0.690124022,-0.838087105,0.19115379,-0.908485769,34,-54.60398,48.67086,72.53019423
Seoul Jungnang - K4 League 2026,K4 League,2026,0.277364711,1.061723728,-0.673653527,0.452816031,1.4863072,-0.657356191,0.52714177,0.5659958,1.505336937,0.069549078,71,27.045774,33.1483,29.86754635
Sepsi - Romanian Liga II 25-26,Romanian Liga II,25-26,-0.40494117,0.749783661,-0.134264659,0.508471592,-0.152200649,-0.871178009,0.774098115,-0.483604658,-0.101572005,0.194536269,144,13.134446,50.108322,11.7068898
Sepsi - Romanian Superliga 22-23,Romanian Superliga,22-23,0.583141084,0.575758652,1.127988763,0.606578803,1.09946607,-0.079169822,0.382777322,-0.274785092,0.547138548,0.657346864,10,53.97736,21.486433,54.3884131
Sepsi - Romanian Superliga 23-24,Romanian Superliga,23-24,0.510145712,0.183213056,0.25421659,-0.131577805,0.886205642,-0.23748833,-0.04748105,-0.172589941,-0.336025861,0.116117209,199,6.0732713,-22.369118,84.27440517
Sepsi - Romanian Superliga 24-25,Romanian Superliga,24-25,0.157611778,-0.221456501,-0.194685452,-0.012241827,0.600796107,-0.401735005,-0.022358979,0.294313746,-0.676376435,-0.099147503,56,-11.97525,-35.818867,101.220577
Sepsi U17 - Romanian Liga Elitelor U17 24-25,Romanian Liga Elitelor U17,24-25,0.162654895,-0.692158237,-0.735945329,0.314766994,-1.333535083,1.149711979,-0.547695197,-0.423001515,0.533038331,0.043302793,102,3.6424198,-3.912155,66.45010073
Sepsi U17 - Romanian Liga Elitelor U17 25-26,Romanian Liga Elitelor U17,25-26,-0.495817436,-0.526485442,-0.38351401,0.066246836,-0.945902953,-0.221669075,-0.457052245,-1.257770596,1.143534059,-0.201410477,156,-26.054684,65.758156,43.12770109
Sepsi U19 - Romanian Liga Tineret U18 24-25,Romanian Liga Tineret U18,24-25,-0.265047233,-1.098546984,-0.709074001,-0.283873741,-0.957665503,-0.483734624,-0.70016468,-0.816327112,-0.922391288,-0.402337332,123,-61.242588,-2.1458852,100.550936
Sepsi U19 - Romanian Liga Tineret U18 25-26,Romanian Liga Tineret U18,25-26,-0.741104635,-1.20474549,-0.780781216,-0.043982965,-2.056878664,-0.727843326,-0.944212554,-1.421661593,-0.305505463,-0.507678328,123,-89.54306,19.695253,114.1920689
Septemvri Sofia - Bulgarian First League 22-23,Bulgarian First League,22-23,0.137814341,0.59361749,-0.47132695,-0.343534265,-0.11858979,0.401788426,-0.871336122,-1.512358112,0.555147491,-0.529587102,124,2.6433733,18.195576,45.29977161
Septemvri Sofia - Bulgarian First League 24-25,Bulgarian First League,24-25,0.564571729,-0.236839253,-0.947182284,-0.595179887,-0.51641191,-0.070768677,-0.939910889,-0.470381149,-0.379227716,-0.447257864,191,-45.089382,-0.8054061,87.64130489
Septemvri Sofia - Bulgarian First League 25-26,Bulgarian First League,25-26,-0.134339682,0.263503297,-0.86755451,-0.618784343,-0.345351057,-0.756211356,-0.779164668,-0.630482636,-0.375204111,-0.572162085,60,-48.384964,34.15886,70.60781972
Seravezza - Serie D  Girone E 24-25,Serie D  Girone E,24-25,0.2229989,0.082374878,0.09584056,1.209269447,0.878924366,-0.042930998,0.627353871,-0.027053282,0.581167201,0.366027299,48,34.74102,25.727224,39.75067371
Seravezza - Serie D  Girone E 25-26,Serie D  Girone E,25-26,0.401486907,0.031025397,-0.798728335,0.236038488,-0.309878488,-1.101305796,-0.384860829,-0.175318397,0.070111874,-0.327860123,178,-19.692833,40.69391,41.89610914
Serik Belediyespor - Turkish 1. Lig 25-26,Turkish 1. Lig,25-26,-0.684097407,-0.2655818,-0.692349537,-1.216440763,-1.236773585,-1.359770895,-0.712985168,-1.781612586,-0.8456993,-0.900692511,92,-63.544243,42.06355,82.62760043
Sertanense - Campeonato de Portugal 23-24,Campeonato de Portugal,23-24,0.850189561,-1.475545973,-0.228137082,-0.688968798,0.801443324,0.610902301,-0.161184606,0.63777116,0.337498869,-0.397022274,187,5.2489457,-56.703438,118.4866529
Servette - Swiss Super League 22-23,Swiss Super League,22-23,-0.346638452,0.458689277,1.657107494,0.158481468,1.180538127,1.20135455,0.909668238,0.451530847,0.262434883,0.906179859,186,62.68253,-28.374268,100.6404918
Servette - Swiss Super League 23-24,Swiss Super League,23-24,-0.190429119,0.188139356,1.125331282,0.341352654,0.954404882,0.747352185,1.404465155,0.55594882,-0.512491354,0.844795798,10,64.82902,-34.425457,107.0084743
Servette - Swiss Super League 24-25,Swiss Super League,24-25,-0.089785134,0.106482746,0.507444068,0.497986002,1.504572988,0.141120913,1.175057154,0.589382026,-0.508621358,0.768980107,9,71.83713,-31.460375,107.7695362
Servette - Swiss Super League 25-26,Swiss Super League,25-26,-0.318042626,0.717461426,0.606526488,0.562210637,2.189284589,-0.330666484,1.134129389,0.11767313,0.05783429,0.526041185,94,76.87651,-32.614193,111.3967438
Servette II - Swiss 1. Liga Classic 22-23,Swiss 1. Liga Classic,22-23,0.197983578,1.654941635,2.231779054,2.409720321,0.133118188,1.752381141,1.894251993,0.16508878,1.197722105,1.946565187,117,97.51465,3.676495,99.09720045
Servette II - Swiss 1. Liga Classic 24-25,Swiss 1. Liga Classic,24-25,-0.632243624,1.344344958,1.146816166,1.684249456,0.011161061,0.153818455,1.501571693,0.155071362,1.247124798,1.115205103,76,75.380615,25.384304,68.64174709
Servette II - Swiss 1. Liga Classic 25-26,Swiss 1. Liga Classic,25-26,-0.605002903,1.742471906,1.000249973,2.034014676,1.759827579,-0.218295898,1.995086652,0.756636461,1.257054064,1.245847779,85,85.06834,-1.2481133,92.50814819
Servette II - Swiss 1. Liga Promotion 23-24,Swiss 1. Liga Promotion,23-24,-0.188262116,-0.115663445,-0.111890252,0.329258386,-1.262518248,1.234081968,-0.277372797,-0.548015246,0.414175289,0.003846766,3,4.023617,-3.6627936,66.13082641
Servette U17 - Swiss U17 Elite 23-24,Swiss U17 Elite,23-24,-0.025538739,-0.902179696,2.283479574,0.46801485,-0.158494604,1.929099816,2.344172304,2.161827802,-0.055642703,1.733699746,164,64.660774,-46.643604,117.9876581
Servette U17 - Swiss U17 Elite 24-25,Swiss U17 Elite,24-25,0.093278146,-0.706876389,0.459687923,0.422754493,-0.415939459,0.44961006,1.220199673,1.617266061,0.874375949,0.621160191,128,49.125813,-37.97852,104.3181993
Servette U17 - Swiss U17 Elite 25-26,Swiss U17 Elite,25-26,0.123615049,-0.754049621,1.505104587,1.140617083,-0.32579859,0.15981278,2.232192574,0.68304792,0.411089791,1.286019634,128,70.90807,-21.878368,99.13982236
Servette U19 - Swiss U19 Elite 23-24,Swiss U19 Elite,23-24,-0.316046887,-0.056558971,0.656001142,0.322319357,-0.985834007,1.551776945,0.505958254,0.57390047,0.204783579,0.735463037,18,51.157154,-23.093094,91.0279697
Servette U19 - Swiss U19 Elite 24-25,Swiss U19 Elite,24-25,-0.234608082,0.310995945,0.739142305,0.837552612,-0.161645317,0.92140677,1.775598329,0.622606044,0.538036273,1.097132218,128,65.93843,-20.25856,95.12815879
Servette U19 - Swiss U19 Elite 25-26,Swiss U19 Elite,25-26,-0.720339722,0.191951587,0.36497396,1.127474326,0.040480403,-0.020823088,1.420260588,1.247982734,1.069750752,0.697917472,109,66.87402,23.472876,62.67857385
Sestao River - Primera RFEF 23-24,Primera RFEF,23-24,0.245404854,-1.243684303,-0.577728043,-0.21802237,0.394203684,0.255527153,-0.829072007,0.142247348,-0.736855722,-0.4610123,30,-14.279116,-52.759453,118.1451579
Sestao River - Primera RFEF 24-25,Primera RFEF,24-25,0.252560501,-0.839694262,-0.809181391,-0.1392474,0.741242791,-0.146547451,-0.523863717,0.53560318,-1.434813017,-0.40579541,142,-38.973797,-51.421406,125.7040234
Sestao River - Segunda RFEF 22-23,Segunda RFEF,22-23,0.524156474,-0.892353842,0.720853553,0.905835433,1.817487278,0.346273112,0.826382233,0.572997137,-0.738160668,0.543509303,9,21.390718,-66.576584,127.8734057
Sestao River - Segunda RFEF 25-26,Segunda RFEF,25-26,0.85742211,-1.250884111,-0.17706247,0.322587125,1.86336358,-0.672156303,0.54332406,0.537988472,-0.821627542,0.031594337,33,31.005339,-66.82312,128.8206489
Sestri Levante - Serie C 23-24,Serie C,23-24,0.544961217,0.315578492,0.258197091,0.108906116,-0.072002934,0.531488233,-0.337868939,0.014714441,0.544838039,0.180975883,185,16.283047,-1.5730313,62.79101694
Sestri Levante - Serie C 24-25,Serie C,24-25,0.396986012,-0.268178348,-0.759378181,-0.746298431,0.134195214,-1.053013739,-0.976568654,-0.000449672,-0.143889385,-0.75871197,161,-54.49425,7.8214073,89.09843396
Sestri Levante - Serie D  Girone A 25-26,Serie D  Girone A,25-26,0.589601139,-1.822715296,-0.058133004,-0.181248239,1.578154154,-0.685451656,0.589278341,0.449452535,-0.9223533,-0.075193778,82,-38.126614,-57.84504,131.1335286
Sesvete - 2. HNL 23-24,2. HNL,23-24,0.659880194,-0.057766543,-0.137801356,0.002106114,-0.937530945,-0.11694594,-0.551592411,-0.645363848,-0.295391855,-0.179064425,0,-20.650974,6.418818,66.39082702
Sesvete - 2. HNL 24-25,2. HNL,24-25,0.846732464,-0.148544298,-0.544276544,0.257481525,-0.422001206,-0.446024245,0.130081194,-0.293275857,-0.553210108,-0.102972926,141,-18.900995,20.363346,54.2755155
Sesvete - 2. HNL 25-26,2. HNL,25-26,0.715653629,-1.183072034,-0.581022042,-0.747620452,-0.390741001,-0.736669893,-0.277313652,-0.182620946,-1.536324916,-0.449067805,46,-60.048836,-42.521324,129.1207937
Seton Hall Pirates - NCAA D1 2024,NCAA D1,2024,-0.168263332,0.097922965,-0.823443965,0.651542226,0.268788722,-1.273143871,-0.580401338,0.229187492,0.349819732,-0.377821863,8,-13.393984,40.8266,36.46077478
Seton Hall Pirates - NCAA D1 2025,NCAA D1,2025,-0.254429957,-0.576237973,-1.407531829,-0.735222172,-1.37691737,-0.772325156,-0.843467992,0.098139819,0.793432516,-0.742484204,171,-65.540764,28.238619,88.72956778
Sevilla - La Liga 22-23,La Liga,22-23,0.137042173,1.255436653,0.705791521,-0.24666553,1.751704858,0.458869048,0.174165936,-0.342142813,0.354904089,0.209279227,14,32.637207,-16.047186,78.86256158
Sevilla - La Liga 23-24,La Liga,23-24,-0.003248028,0.825265616,0.46788874,-0.266677203,1.669354227,0.363906229,0.030211771,-0.101001711,-0.301946422,0.152070568,61,31.840872,-16.461868,79.11395603
Sevilla - La Liga 24-25,La Liga,24-25,-0.328150304,0.868521494,-0.389156585,-0.5358879,-0.858981353,-0.259019565,-0.507624657,-0.582810935,-0.064112256,-0.393121252,60,-36.08316,53.93245,53.41513365
Sevilla - La Liga 25-26,La Liga,25-26,-0.082669362,0.653900999,-0.597437732,-0.572647538,-0.664395992,-0.999441128,-0.58463589,-0.269067091,0.587069916,-0.547797491,118,-34.764828,47.400753,53.41532914
Sevilla Atlético - Primera RFEF 24-25,Primera RFEF,24-25,0.224072136,0.119782087,-0.617462583,-0.264002691,0.300731768,-0.938450825,-0.637066182,-0.129663643,-0.514840527,-0.482631542,157,-33.34711,25.313444,61.70104121
Sevilla Atlético - Primera RFEF 25-26,Primera RFEF,25-26,0.146225205,-0.308939038,-1.205393262,-0.922793184,-0.853380732,-1.144997005,-1.503632902,-0.344852983,-0.650368597,-0.933519799,92,-68.6379,12.868805,98.1972785
Sevilla Atlético - Segunda RFEF 22-23,Segunda RFEF,22-23,0.590494736,0.65298616,0.548139182,-0.457303769,-0.213730638,1.533336201,-0.00460877,-0.011265878,-0.175258594,0.408420383,180,20.181019,-10.115183,71.40928247
Sevilla Atlético - Segunda RFEF 23-24,Segunda RFEF,23-24,0.546216048,0.5265822,-0.099614857,-0.115210242,-0.526244383,0.435863794,-0.486180156,0.021294573,0.299456108,0.013938975,185,-2.9076962,-2.93752,67.12167695
SfB-Oure - Danish 3. Division 22-23,Danish 3. Division,22-23,-0.382089015,1.271906286,0.273439352,0.536082084,-2.545895933,0.501633519,-0.971831893,-1.429100294,-0.809863047,0.131010283,137,1.1154668,81.28618,25.49261959
SfB-Oure - Danish 3. Division 23-24,Danish 3. Division,23-24,0.224804453,1.392328567,0.29278901,0.50441814,-2.092288103,0.242822708,-1.018855821,-1.589712522,0.02891456,0.292879389,137,1.1056068,81.248116,25.46875058
SfB-Oure FA U17 - Danish U17 Division 22-23,Danish U17 Division,22-23,-1.206865807,0.90500273,0.456152785,0.576661287,-2.293769385,3.409637355,-0.265299734,-0.577702948,2.808432418,0.490303165,131,65.390434,50.10706,49.81176631
SfB-Oure FA U17 - Danish U17 Division 23-24,Danish U17 Division,23-24,-0.817525282,1.212191773,0.899196479,1.069791814,-1.104916702,1.123605648,0.512636995,-0.55508777,1.343417761,0.808643413,131,69.70398,39.70594,57.07882608
SfB-Oure FA U17 - Danish U17 Division 24-25,Danish U17 Division,24-25,-0.62048893,0.587661319,0.091949084,0.743158347,-0.701056766,0.180182905,0.688298711,-0.928038764,1.548020495,0.443731422,50,24.66821,69.34329,11.28930528
SfB-Oure FA U17 - Danish U17 Division 25-26,Danish U17 Division,25-26,-0.527464564,0.379636146,0.398213129,0.612123205,-0.959291059,-0.292331848,0.42331408,-0.628709396,2.045220738,0.545444501,50,26.159885,69.28362,12.33215137
SfB-Oure FA U19 - Danish U19 Division 22-23,Danish U19 Division,22-23,-1.404166387,0.631063681,0.965774773,0.328316042,-1.194617936,2.135572423,0.454648348,-0.379107374,1.782424744,0.434191936,131,67.21844,48.76617,51.90055922
SfB-Oure FA U19 - Danish U19 Division 23-24,Danish U19 Division,23-24,-0.702272209,0.757322452,0.796337555,0.91696822,-0.995887543,2.696695856,0.100120389,-0.534894489,1.943324153,0.868442307,131,66.38447,49.139458,51.00165574
SfB-Oure FA U19 - Danish U19 Division 24-25,Danish U19 Division,24-25,-1.787490286,0.58704092,-0.856544501,0.418996614,-2.331335335,-0.501199417,-0.598987676,-0.835842749,1.259738467,-0.733377712,99,-63.680107,54.021664,80.83397718
SfB-Oure FA U19 - Danish U19 Division 25-26,Danish U19 Division,25-26,-1.659852972,0.09291983,-0.765527108,-0.137834154,-2.164579032,-0.881673156,-0.932364418,-0.977758908,0.792328013,-0.84964894,99,-63.682632,53.73098,80.86287975
Sfîntul Gheorghe - Moldovan Super Liga 22-23,Moldovan Super Liga,22-23,0.293162725,-0.018082166,-0.224554101,0.114104966,0.966252608,0.755602686,-0.859131019,0.08313124,0.250904435,-0.261014934,132,9.505781,-16.903643,78.46210691
Shaanxi Chang'an Athletic - China League One 2022,China League One,2022,-0.332474943,0.752026053,0.454557161,-0.543088379,-0.329181791,0.625810401,-0.33718634,0.40718935,-0.196283565,0.033912047,116,7.580898,4.7581825,57.21049627
Shaanxi Union - China League One 2025,China League One,2025,-0.092001437,0.944760414,-0.454009635,0.073028191,-0.713170069,-0.40209266,-0.184178621,0.086440824,0.608363336,-0.270696906,182,-15.3674965,59.67532,32.23743153
Shaanxi Union - China League One 2026,China League One,2026,0.73165957,0.554203689,-0.917279339,-0.410198195,0.055411465,-0.897444014,-0.710623629,-0.416258461,0.43970808,-0.287202125,53,-24.952059,39.067013,47.29228157
Shaanxi Union - China League Two 2024,China League Two,2024,0.0343305,0.953096986,0.050807644,-0.018787966,0.841592913,-0.859344501,0.315605599,0.578047569,0.70347553,-0.00467927,95,25.095097,31.952,30.40751869
Shabab Al Ahli Dubai - UAE Pro League 22-23,UAE Pro League,22-23,0.228605185,0.655734552,1.233917559,0.131128599,0.310275716,1.146268559,0.933333858,1.135451052,-0.835226248,0.804838477,101,56.396416,-35.43389,104.4335868
Shabab Al Ahli Dubai - UAE Pro League 23-24,UAE Pro League,23-24,-0.383418572,0.824623665,2.023394828,-0.0277077,-0.092418276,0.846311563,1.464396727,0.621093066,-0.028521253,1.254173988,101,54.761307,-27.70995,96.67624623
Shabab Al Ahli Dubai - UAE Pro League 24-25,UAE Pro League,24-25,-0.038299098,1.07154227,1.024143813,-0.307631253,-0.800218396,-0.646657224,1.19797956,-0.265690487,-0.764502889,0.480150403,110,9.225119,54.165928,10.37203943
Shabab Al Ahli Dubai - UAE Pro League 25-26,UAE Pro League,25-26,-0.431590627,1.593411141,0.868296942,-0.254144143,0.245854682,-0.877629623,1.104713813,0.24581855,0.178178174,0.45470362,134,39.262947,54.58804,23.38848983
Shabab Al Ordon - Jordan Pro League 23-24,Jordan Pro League,23-24,-0.005300651,0.412675301,0.163512313,0.201414196,-1.172185298,1.135588726,-0.69741088,-0.745877913,-1.191578451,-0.038650593,29,-23.476984,-15.617141,86.76503186
Shabab Al Ordon - Jordan Pro League 24-25,Jordan Pro League,24-25,0.259877371,-0.305256377,-0.528622169,0.551215144,-0.624163626,-0.242054389,-0.34689725,-0.568834227,-1.337900049,-0.091582926,168,-18.641521,-16.71536,85.6252357
Shabab Al Ordon - Jordan Pro League 25-26,Jordan Pro League,25-26,-0.101181266,-0.744842701,-1.118356011,-1.248412002,-1.75758046,-0.207789672,-0.893232569,-0.442854645,-1.130560616,-0.668323749,45,-68.23933,-24.632275,120.8601438
Shabab Al-Aqaba - Jordan Pro League 23-24,Jordan Pro League,23-24,-0.256144877,-0.060376015,-0.906757848,0.243987564,-0.781617077,-0.126839479,-1.144031028,-0.811214436,-0.485601786,-0.53412123,178,-57.19252,20.836184,84.3225386
Shabab Al-Aqaba - Jordan Pro League 24-25,Jordan Pro League,24-25,-0.427094155,-0.835174446,-0.657118298,0.063618505,-0.400050369,-0.540115131,-0.250504565,-0.6493027,-0.355460309,-0.400930991,178,-52.913727,19.084639,81.48397586
Shafa Baku - Azeri Birinci Dasta 25-26,Azeri Birinci Dasta,25-26,0.036678059,0.683984622,0.639636795,1.014030637,1.566301113,0.069422543,1.435814893,1.05588274,0.249793036,0.670063393,23,81.21501,-28.702238,110.5904222
Shakhtar Donetsk - Ukrainian Premier League 22-23,Ukrainian Premier League,22-23,-0.517381578,2.493955421,2.559433011,1.536143782,-0.09982842,1.267375679,2.022390475,0.488909225,0.594035248,1.77792288,108,93.818436,6.862367,94.2391129
Shakhtar Donetsk - Ukrainian Premier League 23-24,Ukrainian Premier League,23-24,-0.652826618,2.307605598,1.727455586,1.033076221,0.470957965,1.17637096,2.166255896,0.320794992,0.282489757,1.312259245,108,86.39884,8.565733,87.24331416
Shakhtar Donetsk - Ukrainian Premier League 24-25,Ukrainian Premier League,24-25,-0.911632052,2.126796753,1.243262626,1.305585959,0.670990315,0.866460055,1.857802468,-0.921445947,1.098208894,1.293905356,87,88.86073,11.8287735,87.33288924
Shakhtar Donetsk - Ukrainian Premier League 25-26,Ukrainian Premier League,25-26,-0.949479156,2.356760829,1.048747158,1.12877473,0.542476855,0.217757634,2.35704123,-0.08656072,1.641954444,1.304805285,87,79.13781,24.412277,72.36267942
Shakhtar Donetsk U19 - Ukrainian U19 League 24-25,Ukrainian U19 League,24-25,-0.187860704,2.574349434,0.880146194,2.855484256,-0.013123712,0.741781253,2.179800579,1.054926271,0.892789471,1.664042804,75,89.22118,6.412984,90.79292992
Shakhtar Donetsk U19 - Ukrainian U19 League 25-26,Ukrainian U19 League,25-26,-0.206534544,1.919546475,1.911872363,1.923237744,0.175651144,0.496537994,3.388854619,0.917294199,0.413350419,2.224427655,75,87.76035,6.2291555,89.74507824
